id	source	capability	reference_derived_from_direct	coverage_tier	scope_reason	nvrtc-o3_classification	nvrtc-o3_elapsed_ms	nvrtc-o3_shape	nvrtc-o3_cluster	nvrtc-o3_producer	nvrtc-o3_diagnostic	nvvm-o0_classification	nvvm-o0_elapsed_ms	nvvm-o0_shape	nvvm-o0_cluster	nvvm-o0_producer	nvvm-o0_diagnostic	nvvm-o3_classification	nvvm-o3_elapsed_ms	nvvm-o3_shape	nvvm-o3_cluster	nvvm-o3_producer	nvvm-o3_diagnostic	evidence_status
compute/byte-address-buffer-64bit.slang#cuda-1	compute/byte-address-buffer-64bit.slang	cuda_sm_7_0	True	mvp		correct	3566					correct	3552					correct	3515					complete
compute/byte-address-buffer-aligned.slang#cuda-1	compute/byte-address-buffer-aligned.slang	cuda_sm_7_0	False	mvp		correct	3624					correct	3502					correct	3576					complete
compute/byte-address-buffer-array.slang#cuda-1	compute/byte-address-buffer-array.slang	cuda_sm_7_0	False	mvp		correct	3678					correct	3551					correct	3553					complete
compute/byte-address-buffer-atomic-mixed-width-12265.slang#cuda-1	compute/byte-address-buffer-atomic-mixed-width-12265.slang	cuda_sm_7_0	False	mvp		infrastructure	3549		infrastructure-native-reference	NVRTC/toolkit or generated reference contract	warning[E41012]: profile implicitly upgraded	runtime-mismatch	3235		runtime-sm90-mixed-width-atomic	compiled PTX executed by the CUDA compare-compute harness	warning[E41012]: profile implicitly upgraded	runtime-mismatch	3242		runtime-sm90-mixed-width-atomic	compiled PTX executed by the CUDA compare-compute harness	warning[E41012]: profile implicitly upgraded	complete
compute/byte-address-buffer-atomic-via-helper-12265.slang#cuda-1	compute/byte-address-buffer-atomic-via-helper-12265.slang	cuda_sm_7_0	False	mvp		correct	3584					correct	3288					correct	3532					complete
compute/byte-address-buffer-singlearg-float3-11592.slang#cuda-1	compute/byte-address-buffer-singlearg-float3-11592.slang	cuda_sm_7_0	True	mvp		correct	3500					correct	3196					correct	3449					complete
compute/byte-address-buffer.slang#cuda-1	compute/byte-address-buffer.slang	cuda_sm_7_0	True	mvp		correct	3554					correct	3505					correct	3503					complete
compute/byte-address-buffer.slang#cuda-2	compute/byte-address-buffer.slang	cuda_sm_7_0	True	mvp		correct	3692					correct	3662					correct	3440					complete
compute/column-major.slang#cuda-1	compute/column-major.slang	cuda_sm_7_0	False	mvp		correct	3801					correct	3592					correct	3530					complete
compute/constant-buffer-memory-packing.slang#cuda-1	compute/constant-buffer-memory-packing.slang	cuda_sm_7_0	False	mvp		correct	3742					correct	3490					correct	3599					complete
compute/dot1-generic.slang#cuda-1	compute/dot1-generic.slang	cuda_sm_7_0	False	mvp		correct	3803					correct	3522					correct	3571					complete
compute/dot1.slang#cuda-1	compute/dot1.slang	cuda_sm_7_0	False	mvp		correct	3739					correct	3383					correct	3276					complete
compute/dynamic-dispatch-1.slang#cuda-1	compute/dynamic-dispatch-1.slang	cuda_sm_7_0	False	mvp		correct	3822					correct	3311					correct	3272					complete
compute/dynamic-dispatch-10.slang#cuda-1	compute/dynamic-dispatch-10.slang	cuda_sm_7_0	False	mvp		correct	3824					correct	3111					correct	3758					complete
compute/dynamic-dispatch-13.slang#cuda-1	compute/dynamic-dispatch-13.slang	cuda_sm_7_0	False	mvp		correct	3868					correct	3365					correct	3575					complete
compute/dynamic-dispatch-15.slang#cuda-1	compute/dynamic-dispatch-15.slang	cuda_sm_7_0	False	mvp		correct	3842					correct	3547					correct	3621					complete
compute/dynamic-dispatch-16.slang#cuda-1	compute/dynamic-dispatch-16.slang	cuda_sm_7_0	False	mvp		correct	3849					correct	3726					correct	3615					complete
compute/dynamic-dispatch-17.slang#cuda-1	compute/dynamic-dispatch-17.slang	cuda_sm_7_0	False	mvp		correct	3921					correct	3724					correct	3540					complete
compute/dynamic-dispatch-18.slang#cuda-1	compute/dynamic-dispatch-18.slang	cuda_sm_7_0	False	mvp		correct	3885					correct	3626					correct	3477					complete
compute/dynamic-dispatch-19.slang#cuda-1	compute/dynamic-dispatch-19.slang	cuda_sm_7_0	False	mvp		correct	3274					correct	3469					correct	3282					complete
compute/dynamic-dispatch-2.slang#cuda-1	compute/dynamic-dispatch-2.slang	cuda_sm_7_0	False	mvp		correct	3471					correct	3462					correct	3261					complete
compute/dynamic-dispatch-3.slang#cuda-1	compute/dynamic-dispatch-3.slang	cuda_sm_7_0	False	mvp		correct	3619					correct	3303					correct	3894					complete
compute/dynamic-dispatch-4.slang#cuda-1	compute/dynamic-dispatch-4.slang	cuda_sm_7_0	False	mvp		correct	3459					correct	3319					correct	3597					complete
compute/dynamic-dispatch-5.slang#cuda-1	compute/dynamic-dispatch-5.slang	cuda_sm_7_0	False	mvp		correct	3517					correct	3404					correct	3820					complete
compute/dynamic-dispatch-6.slang#cuda-1	compute/dynamic-dispatch-6.slang	cuda_sm_7_0	False	mvp		correct	3499					correct	3526					correct	3538					complete
compute/dynamic-dispatch-7.slang#cuda-1	compute/dynamic-dispatch-7.slang	cuda_sm_7_0	False	mvp		correct	3554					correct	3807					correct	3594					complete
compute/dynamic-dispatch-8.slang#cuda-1	compute/dynamic-dispatch-8.slang	cuda_sm_7_0	False	mvp		correct	3644					correct	3730					correct	3715					complete
compute/dynamic-dispatch-9.slang#cuda-1	compute/dynamic-dispatch-9.slang	cuda_sm_7_0	False	mvp		correct	3327					correct	3622					correct	3436					complete
compute/dynamic-dispatch-bindless-texture.slang#cuda-1	compute/dynamic-dispatch-bindless-texture.slang	cuda_sm_7_0	False	mvp		correct	3376					correct	3571					correct	3243					complete
compute/dynamic-dispatch-substandard-float.slang#cuda-1	compute/dynamic-dispatch-substandard-float.slang	cuda_sm_7_0	False	mvp		correct	3544					preflight	3300	helper function result type	helper-abi-type-contract	post-specialization linked IRFunc signature -> _validateNVVMHelperTarget	direct NVVM lowering does not support Slang IR instruction or shape 'helper function result type: A'	preflight	3161	helper function result type	helper-abi-type-contract	post-specialization linked IRFunc signature -> _validateNVVMHelperTarget	direct NVVM lowering does not support Slang IR instruction or shape 'helper function result type: A'	complete
compute/dynamic-generics-simple.slang#cuda-1	compute/dynamic-generics-simple.slang	cuda_sm_7_0	False	mvp		correct	3476					correct	3356					correct	3597					complete
compute/entry-point-uniform-params.slang#cuda-1	compute/entry-point-uniform-params.slang	cuda_sm_7_0	False	mvp		correct	3640					correct	3390					correct	3548					complete
compute/func-param-legalize.slang#cuda-1	compute/func-param-legalize.slang	cuda_sm_7_0	False	mvp		correct	3618					correct	3537					correct	3618					complete
compute/func-resource-param.slang#cuda-1	compute/func-resource-param.slang	cuda_sm_7_0	True	mvp		correct	3557					correct	3754					correct	3503					complete
compute/groupshared.slang#cuda-1	compute/groupshared.slang	cuda_sm_7_0	False	mvp		correct	3664					correct	3921					correct	3379					complete
compute/half-calc.slang#cuda-1	compute/half-calc.slang	cuda_sm_7_0	False	mvp		correct	3572					correct	3915					correct	3359					complete
compute/half-opaque-convert.slang#cuda-1	compute/half-opaque-convert.slang	cuda_sm_7_0	False	mvp		correct	3580					correct	3647					correct	3335					complete
compute/half-rw-texture-convert.slang#cuda-1	compute/half-rw-texture-convert.slang	cuda_sm_7_0	False	mvp		correct	3552					correct	3717					correct	3233					complete
compute/half-rw-texture-convert2.slang#cuda-1	compute/half-rw-texture-convert2.slang	cuda_sm_7_0	False	mvp		correct	3806					correct	3709					correct	3536					complete
compute/half-rw-texture-simple.slang#cuda-1	compute/half-rw-texture-simple.slang	cuda_sm_7_0	False	mvp		correct	3779					provider	3703		provider-unoptimized-half-operation	NVVMTypeLoweringContext/emitNVVMIRFromLinkedIR -> libNVVM compilation	libNVVM compilation failed: Error: unsupported operation	correct	3902					complete
compute/half-structured-buffer.slang#cuda-1	compute/half-structured-buffer.slang	cuda_sm_7_0	False	mvp		correct	3781					correct	3762					correct	3740					complete
compute/half-texture-simple.slang#cuda-1	compute/half-texture-simple.slang	cuda_sm_7_0	False	mvp		correct	3688					correct	4020					correct	3717					complete
compute/half-vector-calc.slang#cuda-1	compute/half-vector-calc.slang	cuda_sm_7_0	False	mvp		infrastructure	3676		infrastructure-native-reference	NVRTC/toolkit or generated reference contract	"error : class ""__half4"" has no member ""xyz"""	provider	4195		provider-unoptimized-half-operation	NVVMTypeLoweringContext/emitNVVMIRFromLinkedIR -> libNVVM compilation	libNVVM compilation failed: Error: unsupported operation	correct	3686					complete
compute/half-vector-compare.slang#cuda-1	compute/half-vector-compare.slang	cuda_sm_7_0	False	mvp		correct	3548					provider	4195		provider-unoptimized-half-operation	NVVMTypeLoweringContext/emitNVVMIRFromLinkedIR -> libNVVM compilation	libNVVM compilation failed: Error: unsupported operation	correct	3522					complete
compute/ieee754-mixed-type-nan-comparisons.slang#cuda-1	compute/ieee754-mixed-type-nan-comparisons.slang	cuda_sm_7_0	False	mvp		correct	3429					correct	4040					correct	3582					complete
compute/int-generic.slang#cuda-1	compute/int-generic.slang	cuda_sm_7_0	False	mvp		correct	3348					correct	4002					correct	3531					complete
compute/interface-assoc-type-param.slang#cuda-1	compute/interface-assoc-type-param.slang	cuda_sm_7_0	False	mvp		correct	3463					preflight	6303	entry-point parameter	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'entry-point parameter'	preflight	3549	entry-point parameter	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'entry-point parameter'	complete
compute/interface-func-param-in-struct.slang#cuda-1	compute/interface-func-param-in-struct.slang	cuda_sm_7_0	False	mvp		correct	3510					preflight	5281	entry-point parameter	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'entry-point parameter'	preflight	3541	entry-point parameter	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'entry-point parameter'	complete
compute/kernel-context-threading.slang#cuda-1	compute/kernel-context-threading.slang	cuda_sm_7_0	False	mvp		correct	3523					correct	7436					correct	4188					complete
compute/kernel-context-threading.slang#cuda-2	compute/kernel-context-threading.slang	cuda_sm_7_0	False	mvp		correct	3492					correct	7627					correct	4045					complete
compute/logic-no-short-circuit-evaluation.slang#cuda-1	compute/logic-no-short-circuit-evaluation.slang	cuda_sm_7_0	False	mvp		correct	3474					correct	9460					correct	4058					complete
compute/logic-short-circuit-evaluation.slang#cuda-1	compute/logic-short-circuit-evaluation.slang	cuda_sm_7_0	False	mvp		correct	3307					correct	11475					correct	3388					complete
compute/loop-unroll.slang#cuda-1	compute/loop-unroll.slang	cuda_sm_7_0	False	mvp		correct	3283					correct	12050					correct	3591					complete
compute/matrix-layout-structured-buffer.slang#cuda-1	compute/matrix-layout-structured-buffer.slang	cuda_sm_7_0	False	mvp		correct	3386					correct	8813					correct	3393					complete
compute/mutating-and-inout.slang#cuda-1	compute/mutating-and-inout.slang	cuda_sm_7_0	False	mvp		correct	3428					correct	12812					correct	3288					complete
compute/nested-assoc-types.slang#cuda-1	compute/nested-assoc-types.slang	cuda_sm_7_0	False	mvp		correct	3532					correct	11892					correct	3461					complete
compute/non-square-row-major.slang#cuda-1	compute/non-square-row-major.slang	cuda_sm_7_0	False	mvp		correct	3642					correct	9961					correct	3859					complete
compute/pack-any-value-16bit.slang#cuda-1	compute/pack-any-value-16bit.slang	cuda_sm_7_0	False	mvp		correct	3757					correct	10628					correct	3875					complete
compute/pack-any-value-8bit.slang#cuda-1	compute/pack-any-value-8bit.slang	cuda_sm_7_0	False	mvp		correct	3663					correct	7768					correct	3938					complete
compute/parameter-block.slang#cuda-1	compute/parameter-block.slang	cuda_sm_7_0	False	mvp		correct	3471					correct	13333					correct	3887					complete
compute/reinterpret-structured-buffer.slang#cuda-1	compute/reinterpret-structured-buffer.slang	cuda_sm_7_0	False	mvp		correct	3656					preflight	11467	helper function result type	helper-abi-type-contract	post-specialization linked IRFunc signature -> _validateNVVMHelperTarget	direct NVVM lowering does not support Slang IR instruction or shape 'helper function result type: RWStructuredBuffer<vector<half,2>>'	preflight	3473	helper function result type	helper-abi-type-contract	post-specialization linked IRFunc signature -> _validateNVVMHelperTarget	direct NVVM lowering does not support Slang IR instruction or shape 'helper function result type: RWStructuredBuffer<vector<half,2>>'	complete
compute/row-major.slang#cuda-1	compute/row-major.slang	cuda_sm_7_0	True	mvp		correct	3443					correct	11116					correct	3467					complete
compute/rw-texture-simple.slang#cuda-1	compute/rw-texture-simple.slang	cuda_sm_7_0	False	mvp		correct	3563					correct	8732					correct	3429					complete
compute/simple-interface-parameter.slang#cuda-1	compute/simple-interface-parameter.slang	cuda_sm_7_0	False	mvp		correct	3464					preflight	9133	global_param	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'global_param'	preflight	3230	global_param	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'global_param'	complete
compute/simple.slang#cuda-1	compute/simple.slang	cuda_sm_7_0	False	mvp		correct	3444					correct	9183					correct	3958					complete
compute/struct-default-init.slang#cuda-1	compute/struct-default-init.slang	cuda_sm_7_0	False	mvp		correct	3584					correct	8879					correct	3925					complete
compute/struct-in-generic.slang#cuda-1	compute/struct-in-generic.slang	cuda_sm_7_0	False	mvp		correct	3537					correct	8479					correct	3980					complete
compute/structured-buffer-load.slang#cuda-1	compute/structured-buffer-load.slang	cuda_sm_7_0	True	mvp		correct	3477					correct	4208					correct	3943					complete
compute/structured-buffer-of-matrices.slang#cuda-1	compute/structured-buffer-of-matrices.slang	cuda_sm_7_0	True	mvp		correct	3425					correct	4250					correct	3727					complete
compute/structured-buffer-of-struct.slang#cuda-1	compute/structured-buffer-of-struct.slang	cuda_sm_7_0	False	mvp		correct	3536					correct	3881					correct	3707					complete
compute/structured-buffer-swizzle-store.slang#cuda-1	compute/structured-buffer-swizzle-store.slang	cuda_sm_7_0	False	mvp		correct	3417					correct	3429					correct	3497					complete
compute/switch-stmt.slang#cuda-1	compute/switch-stmt.slang	cuda_sm_7_0	False	mvp		correct	3331					correct	3706					correct	3356					complete
compute/texture-get-dimensions-cuda.slang#cuda-1	compute/texture-get-dimensions-cuda.slang	cuda_sm_7_0	False	mvp		correct	3490					correct	3649					correct	3802					complete
compute/texture-simple.slang#cuda-1	compute/texture-simple.slang	cuda_sm_7_0	False	mvp		correct	3497					correct	4007					correct	3812					complete
compute/texture-simpler.slang#cuda-1	compute/texture-simpler.slang	cuda_sm_7_0	False	mvp		correct	3435					correct	4159					correct	4047					complete
compute/texture-subscript-cuda.slang#cuda-1	compute/texture-subscript-cuda.slang	cuda_sm_7_0	False	mvp		correct	3515					correct	5589					correct	4101					complete
compute/texture-subscript-uint-cuda.slang#cuda-1	compute/texture-subscript-uint-cuda.slang	cuda_sm_7_0	False	mvp		correct	3398					correct	5532					correct	3843					complete
compute/texture-subscript.slang#cuda-1	compute/texture-subscript.slang	cuda_sm_7_0	True	mvp		infrastructure	3260		infrastructure-native-reference	NVRTC/toolkit or generated reference contract	BUF: expected string not found in input	correct	5623					correct	3684					complete
compute/transcendental-double.slang#cuda-1	compute/transcendental-double.slang	cuda_sm_7_0	False	mvp		correct	3424					correct	5583					correct	3763					complete
compute/transcendental.slang#cuda-1	compute/transcendental.slang	cuda_sm_7_0	False	mvp		correct	3511					correct	5590					correct	3626					complete
compute/transitive-interface.slang#cuda-1	compute/transitive-interface.slang	cuda_sm_7_0	False	mvp		correct	3659					correct	5715					correct	3709					complete
compute/typedef-member.slang#cuda-1	compute/typedef-member.slang	cuda_sm_7_0	False	mvp		correct	3503					correct	5482					correct	3685					complete
compute/vector-scalar-compare.slang#cuda-1	compute/vector-scalar-compare.slang	cuda_sm_7_0	False	mvp		correct	3525					correct	5078					correct	3678					complete
compute/write-structured-buffer-field.slang#cuda-1	compute/write-structured-buffer-field.slang	cuda_sm_7_0	False	mvp		correct	3387					correct	4592					correct	3849					complete
cross-compile/simple-cross-compile.slang#cuda-1	cross-compile/simple-cross-compile.slang	cuda_sm_7_0	False	mvp		correct	3515					correct	4569					correct	3982					complete
cuda/compile-to-cuda.slang#cuda-1	cuda/compile-to-cuda.slang	cuda_sm_7_0	False	mvp		correct	3581					correct	4370					correct	3677					complete
cuda/copy-elision-this-2.slang#cuda-1	cuda/copy-elision-this-2.slang	cuda_sm_7_0	False	mvp		correct	3462					preflight	3959	global_param	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'global_param'	preflight	3382	global_param	aggregate-pointer-layout-transport	canonical linked aggregate/pointer IR -> _validateNVVMFunction	direct NVVM lowering does not support Slang IR instruction or shape 'global_param'	complete
cuda/cuda-array-layout.slang#cuda-1	cuda/cuda-array-layout.slang	cuda_sm_7_0	False	mvp		correct	3546					correct	3559					correct	3586					complete
cuda/cuda-kernel-param-layout.slang#cuda-1	cuda/cuda-kernel-param-layout.slang	cuda_sm_7_0	False	mvp		correct	3489					correct	3569					correct	3735					complete
cuda/cuda-layout.slang#cuda-1	cuda/cuda-layout.slang	cuda_sm_7_0	False	mvp		correct	3835					correct	3586					correct	3693					complete
cuda/cuda-texture.slang#cuda-1	cuda/cuda-texture.slang	cuda_sm_7_0	False	mvp		correct	3641					preflight	3374	RequireComputeDerivative	residual-target-marker-or-undefined-value	named upstream IR producer -> _validateNVVMFunction default rejection	direct NVVM lowering does not support Slang IR instruction or shape 'RequireComputeDerivative'	preflight	3426	RequireComputeDerivative	residual-target-marker-or-undefined-value	named upstream IR producer -> _validateNVVMFunction default rejection	direct NVVM lowering does not support Slang IR instruction or shape 'RequireComputeDerivative'	complete
cuda/cuda-vector-binary-ops.slang#cuda-1	cuda/cuda-vector-binary-ops.slang	cuda_sm_7_0	False	mvp		correct	3466					correct	3476					correct	3721					complete
cuda/get-buffer-ptr.slang#cuda-1	cuda/get-buffer-ptr.slang	cuda_sm_7_0	False	mvp		correct	3457					correct	3927					correct	3656					complete
cuda/make-matrix.slang#cuda-1	cuda/make-matrix.slang	cuda_sm_7_0	False	mvp		correct	3447					correct	3741					correct	3659					complete
cuda/nvvm-conventional-global-multi-resource.slang#cuda-1	cuda/nvvm-conventional-global-multi-resource.slang	cuda_sm_7_0	False	mvp		correct	3263					correct	3503					correct	3512					complete
cuda/nvvm-float-matrix-values.slang#cuda-1	cuda/nvvm-float-matrix-values.slang	cuda_sm_7_0	True	mvp		correct	3298					correct	3416					correct	3515					complete
cuda/nvvm-half-values.slang#cuda-1	cuda/nvvm-half-values.slang	cuda_sm_7_0	True	mvp		correct	3492					provider	3345		provider-unoptimized-half-operation	NVVMTypeLoweringContext/emitNVVMIRFromLinkedIR -> libNVVM compilation	CHECK: expected string not found in input	correct	3479					complete
cuda/nvvm-helper-copyable-values.slang#cuda-1	cuda/nvvm-helper-copyable-values.slang	cuda_sm_7_0	False	mvp		correct	3442					correct	3517					correct	3810					complete
cuda/nvvm-thread-local-global-context.slang#cuda-1	cuda/nvvm-thread-local-global-context.slang	cuda_sm_7_0	True	mvp		correct	3601					correct	3542					correct	3821					complete
cuda/nvvm-typed-select.slang#cuda-1	cuda/nvvm-typed-select.slang	cuda_sm_7_0	True	mvp		correct	3561					correct	3196					correct	3946					complete
cuda/param-block-alignment.slang#cuda-1	cuda/param-block-alignment.slang	cuda_sm_7_0	False	mvp		correct	3568					correct	3357					correct	3623					complete
cuda/require-prelude.slang#cuda-1	cuda/require-prelude.slang	cuda_sm_7_0	False	mvp		correct	3578					preflight	3515	RequirePrelude	residual-target-marker-or-undefined-value	named upstream IR producer -> _validateNVVMFunction default rejection	direct NVVM lowering does not support Slang IR instruction or shape 'RequirePrelude'	preflight	3721	RequirePrelude	residual-target-marker-or-undefined-value	named upstream IR producer -> _validateNVVMFunction default rejection	direct NVVM lowering does not support Slang IR instruction or shape 'RequirePrelude'	complete
cuda/vector-dot-signed-zero.slang#cuda-1	cuda/vector-dot-signed-zero.slang	cuda_sm_7_0	False	mvp		correct	3523					correct	3551					correct	3721					complete
cuda/wave-lane-index-multidim-3d.slang#cuda-1	cuda/wave-lane-index-multidim-3d.slang	cuda_sm_7_0	False	mvp		correct	3537					correct	3296					correct	3683					complete
front-end/float-literal-values-rounding-dec-compute.slang#cuda-1	front-end/float-literal-values-rounding-dec-compute.slang	cuda_sm_7_0	False	mvp		correct	3690					correct	3336					correct	3395					complete
glsl-intrinsic/array-length.slang#cuda-1	glsl-intrinsic/array-length.slang	cuda_sm_7_0	False	mvp		correct	3569					correct	3449					correct	3675					complete
glsl-intrinsic/unpack-float.slang#cuda-1	glsl-intrinsic/unpack-float.slang	cuda_sm_7_0	False	mvp		correct	3805					correct	3760					correct	3778					complete
hlsl-intrinsic/active-mask/for-break.slang#cuda-1	hlsl-intrinsic/active-mask/for-break.slang	cuda_sm_7_0	False	mvp		correct	3606					correct	3798					correct	3537					complete
hlsl-intrinsic/active-mask/for-continue-ext.slang#cuda-1	hlsl-intrinsic/active-mask/for-continue-ext.slang	cuda_sm_7_0	False	mvp		correct	3585					correct	3915					correct	3677					complete
hlsl-intrinsic/active-mask/for-continue.slang#cuda-1	hlsl-intrinsic/active-mask/for-continue.slang	cuda_sm_7_0	False	mvp		correct	3618					correct	4073					correct	3743					complete
hlsl-intrinsic/active-mask/for.slang#cuda-1	hlsl-intrinsic/active-mask/for.slang	cuda_sm_7_0	False	mvp		correct	3472					correct	4061					correct	3740					complete
hlsl-intrinsic/active-mask/if-conditional-exit.slang#cuda-1	hlsl-intrinsic/active-mask/if-conditional-exit.slang	cuda_sm_7_0	False	mvp		correct	3292					correct	3910					correct	3558					complete
hlsl-intrinsic/active-mask/if-early-exit.slang#cuda-1	hlsl-intrinsic/active-mask/if-early-exit.slang	cuda_sm_7_0	False	mvp		correct	3514					correct	3984					correct	3254					complete
hlsl-intrinsic/active-mask/if-one-sided.slang#cuda-1	hlsl-intrinsic/active-mask/if-one-sided.slang	cuda_sm_7_0	False	mvp		correct	3523					correct	3855					correct	3290					complete
